Time_s,BaselineMotor_rad_s,BaselineDistal_rad_s,BaselineRipple_rad_s,Rm_Ripple_rad_s,Km_Ripple_rad_s,Bs_Ripple_rad_s,Bm_Ripple_rad_s
5.025,0.80769711298451,0.722846556319113,-0.0426870840090703,-0.0285744326962554,-0.0276359163019029,-0.00141540804671558,-6.02995509556182e-05
5.026,0.805373758060653,0.722700117980275,-0.0415919088588128,-0.0278177565529232,-0.02690788253173,-0.00141324712669877,-7.96614880338615e-05
5.027,0.803005452122292,0.722606317065396,-0.0404476383810211,-0.027028087109644,-0.0261477216660515,-0.00141108899493025,-9.8719941788882e-05
5.028,0.800593817960537,0.722563644489415,-0.039255848177157,-0.0262065031743943,-0.0253564679257947,-0.00140893363207006,-0.000117456445592302
5.029,0.798140532596366,0.72257053134648,-0.0380181712259171,-0.0253541222898519,-0.0245351935003978,-0.00140678101987968,-0.000135853103675978
5.03,0.79564732500393,0.722625351053428,-0.0367362956595002,-0.0244720992207818,-0.023685007101102,-0.00140463114121314,-0.000153892605333274
5.031,0.793115973772396,0.722726421562412,-0.0354119624741814,-0.0235616243967706,-0.0228070524700811,-0.00140248398000509,-0.000171558238295342
5.032,0.790548304709453,0.722872007639628,-0.0340469631782691,-0.0226239223123904,-0.0219025068474001,-0.00140033952125962,-0.000188833901276317
5.033,0.787946188389699,0.723060323207119,-0.0326431373806129,-0.021660249886942,-0.0209725793978551,-0.00139819775103678,-0.00020570411568202
5.034,0.785311537651171,0.723289533744472,-0.0312023703228785,-0.0206718947859518,-0.0200185095997826,-0.00139605865643899,-0.000222154036478093
5.035,0.782646305043339,0.723557758747221,-0.0297265903588919,-0.0196601737066644,-0.0190415655979799,-0.00139392222559576,-0.000238169462214297
5.036,0.779952480229959,0.723863074238652,-0.0282177663843918,-0.0186264306297967,-0.0180430425229154,-0.00139178844764754,-0.00025373684420281
5.037,0.777232087350211,0.724203515331689,-0.0266779052206124,-0.0175720350398689,-0.0170242607784504,-0.00138965731272978,-0.000268843294849226
5.038,0.774487182341596,0.72457707883745,-0.0251090489551464,-0.0164983801164548,-0.0159865643003262,-0.0013875288119537,-0.000283476595136182
5.039,0.771719850228123,0.724981725917023,-0.0235132722435973,-0.0154068808987368,-0.0149313187877057,-0.00138540293738976,-0.000297625201260167
5.04,0.768932202377322,0.725415384772973,-0.0218926795755695,-0.0142989724257698,-0.0138599099100924,-0.00138327968204655,-0.000311278250423366
5.041,0.766126373729701,0.725875953377023,-0.0202494025085856,-0.0131761078548922,-0.0127737414919704,-0.00138115903985214,-0.000324425565783112
5.042,0.76330452000423,0.72636130223035,-0.0185855968735453,-0.0120397565607381,-0.0116742336775362,-0.00137904100563302,-0.000337057660562545
5.043,0.760468814883508,0.726869277152863,-0.0169034399553786,-0.0108914022173346,-0.0105628210779165,-0.00137692557509261,-0.000349165741326989
5.044,0.75762144718227,0.727397702097832,-0.0152051276525601,-0.00973254086577224,-0.00944095090328256,-0.00137481274478946,-0.000360741710431462
5.045,0.75476461800289,0.7279443819882,-0.0134928716191802,-0.00856467896996438,-0.00831008108228315,-0.00137270251211519,-0.000371778167645569
5.046,0.751900537881567,0.728507105570889,-0.0117688963932704,-0.00738933146300391,-0.007171678371233,-0.00137059487527114,-0.000382268410963038
5.047,0.749031423928872,0.729083648285401,-0.0100354365151051,-0.00620801978665386,-0.00602721645551052,-0.00136848983324556,-0.000392206436603818
5.048,0.746159496968336,0.729671775143003,-0.00829473363918642,-0.00502226992648824,-0.00487817404559887,-0.00136638738578887,-0.000401586938217669
5.049,0.743286978676748,0.73026924361278,-0.0065490336436419,-0.00383361044522645,-0.00372603297024399,-0.00136428753339024,-0.000410405305298891
5.05,0.740416088729833,0.730873806510841,-0.004800583740737,-0.00264357051677189,-0.00257227626916157,-0.00136219027725293,-0.00041865762082267
5.051,0.737549041956957,0.731483214888962,-0.0030516295922145,-0.00145367796349083,-0.00141838628776048,-0.0013600956192692,-0.000426340658114255
5.052,0.734688045508474,0.732095220918968,-0.00130441243313828,-0.000265457299227112,-0.000265842776303482,-0.001358003561995,-0.000433451876963038
5.053,0.73183529603935,0.732707580769162,0.000438833792076987,0.000919572219433284,0.000883879004040966,-0.00135591410862501,-0.000439989418994174
5.054,0.728992976912593,0.733318057469131,0.00217588527781809,0.00209989853117853,0.00202931016586205,-0.00135382726296751,-0.000445952102311259
5.055,0.726163255426083,0.73392442375928,0.00390453118597889,0.00327401869479627,0.00316899006846416,-0.00135174302941743,-0.000451339415424149
5.056,0.72334828006625,0.73452446492148,0.0056225764516481,0.00444044079836781,0.00430146817675203,-0.00134966141293158,-0.000456151510476725
5.057,0.720550177792116,0.735115981587237,0.00732784456222102,0.0055976858504152,0.00542530590367096,-0.00134758241900246,-0.000460389195790033
5.058,0.717771051353066,0.735696792519835,0.00901818030644419,0.00674428965061169,0.00653907843388457,-0.00134550605363204,-0.000464053927736828
5.059,0.715012976643746,0.736264737366939,0.0106914524899231,0.00787880463769508,0.00764137652636621,-0.00134343232330647,-0.000467147801964158
5.06,0.712278000099379,0.73681767938021,0.0123455566136985,0.00899980171226789,0.00873080829364969,-0.00134136123496886,-0.000469673543981196
5.061,0.709568136134751,0.737353508098496,0.0139784175125314,0.0101058720321855,0.00980600095548156,-0.00133929279599532,-0.000471634499130014
5.062,0.706885364630054,0.737870141991258,0.015587991949609,0.0111956287783007,0.0108656025646906,-0.00133722701416705,-0.00047303462195758
5.063,0.704231628466706,0.738365531058933,0.0171722711644398,0.0122677088883418,0.0119082837030913,-0.00133516389764621,-0.000473878465007676
5.064,0.701608831116181,0.738837659386981,0.0187292833707829,0.0133207747567851,0.012932739145324,-0.00133310345494941,-0.00047417116705193
5.065,0.699018834284853,0.739284547650458,0.0202570962015112,0.0143535158985933,0.0139376894885349,-0.00133104569492326,-0.000473918440779579
5.066,0.696463455617697,0.739704255566011,0.0217538190974043,0.015364650574774,0.0149218827458852,-0.00132899062671799,-0.000473126559965975
5.067,0.693944466463717,0.740094884288277,0.0232176056369244,0.0163529273777372,0.0158840959018998,-0.00132693825976327,-0.000471802346140238
5.068,0.691463589705778,0.740454578747723,0.0246466558041312,0.0173171267745148,0.0168231364277426,-0.00132488860374425,-0.000469953154772785
5.069,0.689022497657507,0.740781529927078,0.0260392181919579,0.0182560626059362,0.0177378437545356,-0.00132284166857477,-0.000467586861003816
5.07,0.686622810029798,0.741073977073565,0.0273935921381778,0.019168583539937,0.0186270907029247,-0.00132079746437608,-0.000464711844934103
5.071,0.684266091969374,0.74133020984425,0.0287081297914655,0.0200535744772201,0.0194897848671234,-0.00131875600145093,-0.000461336976499721
5.072,0.681953852171758,0.741548570381901,0.0299812381050729,0.0209099579075758,0.0203248699517586,-0.00131671729026128,-0.000457471599952562
5.073,0.679687541070902,0.741727455318857,0.0312113807557139,0.0217366952152092,0.0211313270598786,-0.00131468134140489,-0.00045312551796874
5.074,0.677468549107627,0.741865317706502,0.0323970799853792,0.0225327879315147,0.0219081759305714,-0.00131264816559229,-0.000448308975407103
5.075,0.675298205078912,0.741960668868024,0.0335369183638827,0.0232972789337932,0.0226544761246914,-0.00131061777362507,-0.000443032642740313
5.076,0.673177774569965,0.74201208017228,0.0346295404700665,0.0240292535884853,0.0233693281572772,-0.00130859017637386,-0.000437307599180984
5.077,0.671108458470908,0.742018184726651,0.0356736544896881,0.0247278408375669,0.0240518745753002,-0.00130656538475693,-0.000431145315525575
5.078,0.669091391579773,0.741977678986904,0.0366680337281311,0.0253922142268344,0.0247013009794688,-0.00130454340971875,-0.000424557636738709
5.079,0.66712764129342,0.741889324282197,0.0376115180361909,0.0260215928748715,0.0253168369888752,-0.00130252426221045,-0.000417556764300723
5.08,0.665218206387842,0.741751948253436,0.0385030151473061,0.0266152423815836,0.0258977571473635,-0.00130050795316938,-0.00041015523834119
5.081,0.663364015889237,0.741564446203372,0.0393415019247163,0.0271724756752509,0.0264433817705505,-0.00129849449349939,-0.000402365919581252
5.082,0.661565928037065,0.741325782356871,0.0401260255171577,0.0276926537971464,0.0269530777325403,-0.00129648389405246,-0.000394201971107455
5.083,0.659824729340242,0.741034991029966,0.0408557044218139,0.0281751866228327,0.0274262591914183,-0.00129447616560996,-0.000385676839999827
5.084,0.658141133727436,0.740691177706392,0.0415297294533741,0.0286195335193491,0.0278623882527237,-0.00129247131886479,-0.000376804238836763
5.085,0.656515781792381,0.740293520020433,0.0421473646181652,0.0290252039375691,0.0282609755701524,-0.0012904693644038,-0.000367598127099281
5.086,0.65494924013492,0.73984126864503,0.0427079478924539,0.0293917579391088,0.0286215808828457,-0.00128847031269153,-0.000358072692496941
5.087,0.653442000798445,0.739333748084226,0.0432108919041332,0.0297188066572381,0.0289438134886864,-0.00128647417405414,-0.000348242332237731
5.088,0.651994480804205,0.738770357369153,0.0436556845171446,0.0300060126913415,0.0292273326531229,-0.00128448095866307,-0.000338121634263867
5.089,0.650607021782885,0.738150570656883,0.0440418893180994,0.0302530904345565,0.029471847953107,-0.00128249067652064,-0.000327725358475421
5.09,0.649279889703689,0.737473937731591,0.0443691460046999,0.0304598063343077,0.0296771195558341,-0.00128050333744489,-0.000317068417963322
5.091,0.648013274701069,0.736740084407616,0.0446371706756845,0.0306259790855377,0.0298429584320448,-0.00127851895105657,-0.000306165860273127
5.092,0.646807290999091,0.735948712834116,0.044845756022146,0.0307514797565261,0.0299692265037386,-0.0012765375267656,-0.000295032848720619
5.093,0.645661976933323,0.735099601701163,0.0449947714202025,0.0308362318472706,0.0300558367262291,-0.00127455907375784,-0.000283684643780096
5.094,0.644577295069984,0.734192606347214,0.0450841629251224,0.0308802112804966,0.030102753104566,-0.00127258360098359,-0.000272136584565723
5.095,0.643553132421999,0.733227658768069,0.0451139531671381,0.0308834463254407,0.0301099906444134,-0.00127061111714599,-0.000260404070426244
5.096,0.642589300761443,0.732204767527509,0.0450842411492999,0.0308460174546459,0.0300776152375819,-0.00126864163069007,-0.000248502542672742
5.097,0.641685537027778,0.73112401756995,0.0449952019478537,0.030768057134088,0.030005743482475,-0.00126667514979251,-0.000236447466458955
5.098,0.640841503831119,0.7299855699356,0.044847086315745,0.0306497495470381,0.0298945424398054,-0.00126471168235154,-0.000224254312833147
5.099,0.640056790049695,0.728789661378662,0.0446402201899793,0.0304913302521526,0.0297442293240144,-0.00126275123597908,-0.000211938540980246
5.1,0.639330911520495,0.727536603889337,0.0443750041036854,0.0302930857763614,0.0295550711309123,-0.00126079381799027,-0.000199515580672357
5.101,0.638663311822035,0.726226784120424,0.044051912503852,0.0300553531432105,0.029327384202132,-0.0012588394353974,-0.000187000814945583
5.102,0.63805336314801,0.72486066271948,0.0436714929758266,0.0297785193373985,0.0290615337270783,-0.00125688809490143,-0.000174409563020317
5.103,0.637500367270516,0.72343877356762,0.0432343653757803,0.0294630207063183,0.0287579331831269,-0.00125493980288593,-0.000161757063482022
5.104,0.637003556591401,0.721961722926125,0.0427412208724598,0.0291093422995062,0.0284170437149024,-0.00125299456541061,-0.00014905845773875
5.105,0.636562095280203,0.72043018849217,0.0421928208996626,0.0287180171469709,0.0280393734535521,-0.00125105238820522,-0.000136328773771368
5.106,0.636175080497008,0.718844918365096,0.0415899960209739,0.0282896254774487,0.027625476776998,-0.00124911327666555,-0.000123582910191794
5.107,0.635841543698481,0.717206729924738,0.0409336447084301,0.0278247938777186,0.027175953512225,-0.00124717723584788,-0.000110835620624181
5.108,0.635560452025203,0.71551650862346,0.0402247320368573,0.027324194394168,0.0266914480807395,-0.00124524427046568,-9.8101498423247e-05
5.109,0.635330709768343,0.713775206693631,0.0394642882957609,0.0267885435778847,0.0261726485884012,-0.00124331438488612,-8.53949617436572e-05
5.11,0.635151159913622,0.711983841772401,0.0386534075207241,0.0262186014746119,0.0256202858608967,-0.00124138758312697,-7.27302389735831e-05
5.111,0.63502058576039,0.710143495445713,0.0377932459463867,0.0256151705609776,0.0250351324261989,-0.00123946386885432,-6.0121354545151e-05
5.112,0.634937712613603,0.708255311713616,0.0368850203831594,0.0249790946284716,0.0244180014454121,-0.00123754324538083,-4.75821151338401e-05
5.113,0.634901209546327,0.706320495379018,0.0359300065199357,0.0243112576167052,0.0237697455934736,-0.00123562571566427,-3.5126096258404e-05
5.114,0.634909691230383,0.704340310362112,0.0349295371551354,0.02361258239756,0.0230912558912431,-0.00123371128230654,-2.27666292921371e-05
5.115,0.634961719832611,0.70231607794282,0.0338850003585188,0.0228840295118796,0.0223834604905645,-0.00123179994755374,-1.05167888959565e-05
5.116,0.635055806974184,0.700249174933651,0.0327978375662784,0.0221265958604258,0.0216473234139531,-0.00122989171329591,1.61061911706352e-06
5.117,0.635190415750308,0.698141031785495,0.0316695416120073,0.0213413133508698,0.0208838432506041,-0.00122798658106749,1.3603069476505e-05
5.118,0.635363962807587,0.695993130628918,0.0305016546962101,0.0205292475026438,0.0200940518104815,-0.00122608455204865,2.5448328700246e-05
5.119,0.635574820476263,0.693807003253619,0.0292957662971024,0.019691496011531,0.0192790127382924,-0.00122418562706617,3.713446588299e-05
5.12,0.63582131895446,0.691584229028785,0.0280535110255052,0.0188291872759111,0.0184398200891955,-0.00122228980659633,4.86498630203817e-05
5.121,0.636101748541526,0.689326432767143,0.0267765664267199,0.0179434788866412,0.0175775968681505,-0.0012203970907656,5.99832248619427e-05
5.122,0.636414361917494,0.687035282535562,0.0254666507323125,0.0170355560825702,0.0166934935348434,-0.00121850747935515,7.1123588286832e-05
5.123,0.636757376465629,0.684712487415157,0.0241255205648122,0.0161066301737494,0.0157886864761745,-0.00121662097180242,8.20603311968225e-05
5.124,0.637128976634997,0.682359795213863,0.0227549685983671,0.0151579369344185,0.0148643764483301,-0.00121473756720503,9.27831809217205e-05
5.125,0.637527316339923,0.679978990134525,0.021356821178462,0.0141907349678998,0.0139217869904893,-0.00121285726432441,0.000103282222132913
5.126,0.637950521393188,0.677571890401597,0.0199329359038384,0.013206304045545,0.0129621628122599,-0.00121098006159082,0.000113547904261418
5.127,0.638396691969762,0.675140345849585,0.018485199173806,0.0122059434219274,0.0119867681569599,-0.00120910595710633,0.000123571048417348
5.128,0.638863905097853,0.672686235476408,0.0170155237041683,0.0111909701284812,0.0109968851428859,-0.0012072349486506,0.000133342853808426
5.129,0.639350217173997,0.670211464964913,0.0155258460150185,0.0101627172478294,0.0099938120847447,-0.00120536703368557,0.000142854903655613
5.13,0.639853666498943,0.667717964175759,0.0140181238936887,0.00912253217104286,0.00897886179743446,-0.00120350220936116,0.000152099170604674
5.131,0.640372275830991,0.665207684614991,0.0124943338361687,0.00807177484011201,0.00795335988438561,-0.00120164047252003,0.000161068021633001
5.132,0.640904054953512,0.662682596879572,0.0109564684703113,0.00701181597790523,0.00691864301268785,-0.00119978181970481,0.000169754222451602
5.133,0.641447003253292,0.660144688084226,0.00940653396418711,0.00594403530791854,0.00587605717724171,-0.00119792624716308,0.000178150941402801
5.134,0.641999112306388,0.657595959272917,0.00784654742292779,0.00486981976611467,0.00482695595617788,-0.00119607375085451,0.00018625175285469
5.135,0.642558368468162,0.655038422818323,0.00627853427743474,0.00379056170716652,0.00377269875980879,-0.00119422432645655,0.000194050640093978
5.136,0.643122755464151,0.652474099812671,0.00470452566831348,0.00270765710741239,0.00271464907535879,-0.00119237796937255,0.000201541997719479
5.137,0.643690256978461,0.649905017453293,0.00312655582840271,0.00162250376683803,0.0016541727097471,-0.00119053467473729,0.000208720633538897
5.138,0.644258859236366,0.647333206426265,0.00154665946725352,0.000536499512393651,0.000592636032666682,-0.00118869443742553,0.000215581769972278
5.139,0.64482655357781,0.644760698291501,-3.31308390846274e-05,-0.000548959595052856,-0.000468595777770031,-0.00118685725205858,0.000222121044965872
5.14,0.645391339018545,0.642189522872634,-0.00161078724964703,-0.00163248104783742,-0.00152816048458959,-0.00118502311301161,0.000228334512420782
5.141,0.645951224795629,0.63962170565504,-0.0031842892481756,-0.00271267767040595,-0.00258470053446813,-0.00118319201442207,0.000234218642141174
5.142,0.64650423289408,0.6370592651953,-0.00475162621749969,-0.00378816938775395,-0.00363686479098535,-0.00118136395019641,0.000239770319307468
5.143,0.647048400551458,0.634504210545421,-0.00631079999539752,-0.00485758498113964,-0.00468331025640256,-0.00117953891401945,0.000244986843480224
5.144,0.647581782737251,0.631958538695062,-0.00785982740871194,-0.00591956382885239,-0.00572270377978801,-0.00117771689936064,0.000249865927141092
5.145,0.648102454603901,0.629424232035027,-0.00939674278251157,-0.00697275762983185,-0.0067537237493126,-0.00117589789948347,0.000254405693777538
5.146,0.648608513906429,0.626903255845207,-0.0109196004211457,-0.00801583210796308,-0.00777506176658604,-0.00117408190745272,0.000258604675518549
5.147,0.649098083387598,0.624397555810157,-0.0124264770580645,-0.00904746869489592,-0.0087854243009029,-0.00117226891614308,0.000262461810328942
5.148,0.649569313125655,0.621909055565414,-0.0139154742713441,-0.0100663661892827,-0.0097835343213325,-0.00117045891824807,0.000265976438770357
5.149,0.650020382841712,0.619439654277647,-0.0153847208618865,-0.0110712423903458,-0.0107681329045788,-0.0011686519062869,0.000269148300337348
5.15,0.650449504163902,0.61699122426166,-0.0168323751913396,-0.0120608357037389,-0.0117379808166133,-0.00116684787261367,0.000271977529377473
5.151,0.650854922845507,0.614565608637215,-0.0182566274768194,-0.0130339067176912,-0.0126918600660799,-0.00116504680942631,0.000274464650604578
5.152,0.651234920934321,0.612164619028598,-0.0196557020396013,-0.013989239747483,-0.0136285754275518,-0.00116324870877305,0.000276610574214885
5.153,0.651587818890563,0.609790033309779,-0.0210278595049885,-0.0149256443463263,-0.0145469559327209,-0.00116145356256314,0.000278416590615835
5.154,0.651911977650753,0.607443593397949,-0.0223713989506583,-0.0158419567807893,-0.0154458563276859,-0.00115966136257328,0.00027988436477795
5.155,0.652205800635028,0.605127003098167,-0.0236846600008405,-0.0167370414689404,-0.0163241584945171,-0.00115787210045715,0.000281015930220315
5.156,0.652467735695438,0.602841926001745,-0.0249660248637675,-0.0176097923794419,-0.0171807728353495,-0.00115608576775272,0.000281813682640583
5.157,0.652696277002872,0.600589983440963,-0.0262139203099132,-0.0184591343898847,-0.0180146396172952,-0.00115430235589131,0.000282280373200694
5.158,0.652889966870321,0.598372752502604,-0.0274268195886128,-0.0192840246026964,-0.0188247302765208,-0.00115252185620562,0.000282419101479735
5.159,0.653047397510298,0.596191764102717,-0.028603244280754,-0.0200834536170313,-0.0196100486798967,-0.00115074425993722,0.000282233308105704
5.16,0.653167212724293,0.594048501124943,-0.0297417660852964,-0.0208564467550894,-0.0203696323426741,-0.00114896955824517,0.000281726767078079
5.161,0.653248109522267,0.591944396624653,-0.0308410085374912,-0.0216020652413964,-0.0211025536007127,-0.00114719774221417,0.000280903577793389
5.162,0.653288839670256,0.589880832101041,-0.0318996486567386,-0.0223194073336188,-0.0218079207358381,-0.00114542880286173,0.000279768156786176
5.163,0.653288211164259,0.587859135839239,-0.0329164185221417,-0.0230076094035679,-0.0224848790529733,-0.00114366273114663,0.00027832522919788
5.164,0.653245089628708,0.58588058132443,-0.0338901067738914,-0.0236658469671054,-0.0231326119077502,-0.00114189951797616,0.000276579819986437
5.165,0.65315839963787,0.583946385729813,-0.0348195600387267,-0.024293335661735,-0.0237503416833784,-0.00114013915421407,0.000274537244889447
5.166,0.653027125958677,0.582057708480206,-0.0357036842778161,-0.0248893321707325,-0.0243373307156084,-0.00113838163068747,0.000272203101153975
5.167,0.652850314713569,0.580215649892951,-0.036541446055507,-0.0254531350927395,-0.0248928821647035,-0.00113662693819438,0.00026958325804614
5.168,0.652627074462026,0.578421249897695,-0.0373318737274916,-0.0259840857558131,-0.0254163408333957,-0.00113487506751186,0.000266683847153762
5.169,0.652356577199608,0.576675486836495,-0.0380740585470514,-0.0264815689750061,-0.0259070939298821,-0.00113312600940119,0.000263511252495426
5.17,0.652038059273379,0.574979276345635,-0.0387671556881465,-0.0269450137526167,-0.0263645717749795,-0.00113137975461663,0.000260072100449412
5.171,0.651670822212764,0.57333347032036,-0.0394103851842244,-0.0273738939203296,-0.0267882484526408,-0.00112963629391061,0.000256373249515958
5.172,0.651254233474932,0.571738855963713,-0.0400030327817353,-0.027767728722542,-0.0271776424030981,-0.00112789561804194,0.000252421779926432
5.173,0.650787727103971,0.570196154920469,-0.040544450707454,-0.0281260833402471,-0.0275323169579802,-0.00112615771778068,0.000248224983112931
5.174,0.650270804303181,0.568706022497105,-0.0410340583488163,-0.0284485693549236,-0.0278518808168299,-0.00112442258391576,0.000243790351051926
5.175,0.649703033919964,0.567269046968603,-0.0414713428465979,-0.0287348451519605,-0.0281359884645145,-0.0011226902072603,0.000239125565495489
5.176,0.64908405284288,0.565885748972778,-0.0418558595993697,-0.028984616263222,-0.0283843405291043,-0.00112096057865751,0.000234238487103668
5.177,0.648413566310559,0.564556580992717,-0.0421872326792865,-0.0291976356484375,-0.0285966840798758,-0.00111923368898725,0.00022913714449151
5.178,0.647691348132269,0.563281926927784,-0.0424651551588728,-0.0293737039151801,-0.0287728128651624,-0.001117509529171,0.000223829723204228
5.179,0.646917240820068,0.56206210175355,-0.0426893893485903,-0.0295126694772798,-0.0289125674898661,-0.00111578809017721,0.000218324554633846
5.18,0.646091155632556,0.560897351270873,-0.0428597669450828,-0.0296144286515898,-0.0290158355325094,-0.00111406936302694,0.000212630104890718
5.181,0.64521307253038,0.559787851944257,-0.0429761890901098,-0.0296789256931106,-0.029082551601794,-0.00111235333879889,0.000206754963643069
5.182,0.644283040043747,0.558733710829495,-0.0430386263402988,-0.0297061527685526,-0.0291126973327055,-0.0011106400086337,0.000200707832937733
5.183,0.643301175052311,0.557734965590478,-0.0430471185479506,-0.0296961498684956,-0.0291063013222811,-0.00110892936373952,0.000194497516015033
5.184,0.642267662477918,0.556791584604956,-0.0430017746532588,-0.0296490046583838,-0.0290634390052364,-0.00110722139539554,0.00018813290613069
5.185,0.641182754890797,0.555903467158909,-0.0429027723884027,-0.0295648522686737,-0.0289842324697228,-0.00110551609495746,0.000181622975397447
5.186,0.640046772029903,0.555070443729088,-0.0427503578940989,-0.0294438750245257,-0.0288688502135642,-0.00110381345386057,0.000174976763658975
5.187,0.638860100238208,0.554292276353144,-0.0425448452492967,-0.0292863021155133,-0.028717506841395,-0.00110211346362388,0.000168203367408398
5.188,0.637623191813879,0.553568659086699,-0.0422866159148195,-0.0290924092058916,-0.0285304627032019,-0.0011004161158541,0.00016131192876366
5.189,0.636336564278336,0.552899218546549,-0.0419761180918585,-0.0288625179860513,-0.0283080234748391,-0.00109872140224931,0.000154311624511681
5.19,0.63500079956235,0.552283514539134,-0.0416138659963348,-0.0285969956658497,-0.0280505396811654,-0.00109702931460187,0.000147211655233109
5.191,0.633616543111375,0.551721040773254,-0.0412004390502489,-0.0282962544105892,-0.0277584061625226,-0.00109533984480203,0.000140021234519183
5.192,0.632184502911474,0.551211225655941,-0.0407364809912467,-0.0279607507204847,-0.0274320614853433,-0.0010936529848401,0.000132749578292088
5.193,0.630705448437246,0.550753433170272,-0.0402226989017223,-0.0275909847545289,-0.027071987297752,-0.00109196872681039,0.000125405894239792
5.194,0.629180209523298,0.550346963833813,-0.0396598621588898,-0.0271874995997395,-0.026678707631086,-0.00109028706291259,0.000117999371376296
5.195,0.627609675160858,0.549991055736285,-0.039048801307346,-0.0267508804868331,-0.0262527881483364,-0.00108860798545507,0.000110539169737752
5.196,0.625994792221271,0.549684885654938,-0.0383904068557483,-0.0262817539534461,-0.0257948353405681,-0.00108693148685679,0.00010303441022484
5.197,0.624336564108152,0.549427570246035,-0.0376856279993167,-0.0257807869560801,-0.0253054956724537,-0.00108525755964883,9.54941646013445e-05
5.198,0.622636049340108,0.549218167310731,-0.0369354712699734,-0.0252486859320155,-0.024785454678105,-0.00108358619647697,8.79274456586923e-05
5.199,0.620894360065987,0.549055677133576,-0.0361409991160069,-0.0246861958124998,-0.0242354360084628,-0.00108191739010288,8.03431975558514e-05
5.2,0.61911266051472,0.548939043891741,-0.0353033284132478,-0.024094098988577,-0.0236562004315515,-0.00108025113340604,7.27502863437603e-05
5.201,0.617292165381888,0.548867157133018,-0.0344236289098144,-0.0234732142309781,-0.0230485447869735,-0.00107858741938427,6.51574906830254e-05
5.202,0.615434138155229,0.548838853320531,-0.0335031216065793,-0.0228243955655564,-0.0224133008960681,-0.0010769262411553,5.75734927634651e-05
5.203,0.613539889381367,0.548852917442022,-0.0325430770755716,-0.0221485311057961,-0.0217513344292171,-0.00107526759195831,5.00068694336025e-05
5.204,0.611610774876115,0.548908084681532,-0.0315448137186166,-0.0214465418439836,-0.0210635437318304,-0.0010736114651535,4.24660835479856e-05
5.205,0.60964819388079,0.549003042151145,-0.0305096959685816,-0.0207193804026742,-0.0203508586105959,-0.00107195785422376,3.49594755398178e-05
5.206,0.607653587167003,0.549136430680483,-0.0294391324356589,-0.0199680297481379,-0.0196142390816239,-0.00107030675277409,2.74952552260982e-05
5.207,0.605628435092493,0.549306846661501,-0.0283345740011922,-0.0191935018675109,-0.0188546740821632,-0.00106865815453361,2.00814938520303e-05
5.208,0.603574255610593,0.549512843946098,-0.0271975118616087,-0.0183968364114248,-0.0180731801476158,-0.00106701205335324,1.27261163812478e-05
5.209,0.601492602235993,0.549752935793994,-0.0260294755250743,-0.0175790993039259,-0.0172708000556001,-0.00106536844320815,5.43689403791422e-06
5.21,0.599385061969507,0.550025596868258,-0.0248320307635534,-0.0167413813215334,-0.0164486014388808,-0.0010637273181956,-1.77856289350512e-06
5.211,0.597253253184593,0.550329265275822,-0.0236067775229952,-0.0158847966433201,-0.0156076753689861,-0.00106208867253621,-8.91281200540241e-06
5.212,0.595098823478432,0.55066234465026,-0.0223553477944244,-0.0150104813739415,-0.0147491349124008,-0.00106045250057241,-1.59585854360686e-05
5.213,0.592923447490387,0.551023206274073,-0.0210794034487519,-0.0141195920415518,-0.013874113661224,-0.00105881879676861,-2.29087962659424e-05
5.214,0.59072882469073,0.55141019123766,-0.0197806340381675,-0.0132133040725991,-0.0129837642402382,-0.0010571875557096,-2.97565446367129e-05
5.215,0.588516677142525,0.551821612632127,-0.0184607545670042,-0.0122928102454899,-0.0120792567923371,-0.00105555877210106,-3.64951235893805e-05
5.216,0.586288747239613,0.552255757773053,-0.0171215032350086,-0.0113593191251581,-0.0111617774443085,-0.0010539324407669,-4.31180246176085e-05
5.217,0.584046795423634,0.552710890452272,-0.0157646391559655,-0.0104140534805812,-0.0102325267549642,-0.00105230855664928,-4.96189429332012e-05
5.218,0.581792597883081,0.55318525321475,-0.0143919400546668,-0.00945824868731382,-0.00929271814765509,-0.00105068711480782,-5.59917824408104e-05
5.219,0.579527944237362,0.553677069657547,-0.0130051999452179,-0.00849315111710869,-0.0083435763291988,-0.00104906811041683,-6.22306604193931e-05
5.22,0.577254635208884,0.554184546747895,-0.0116062267937076,-0.00752001651672862,-0.00738633569728586,-0.00104745153876495,-6.83299119082518e-05
5.221,0.574974480286163,0.554705877157355,-0.0101968401682718,-0.00654010837804009,-0.00642223873841874,-0.00104583739525343,-7.42840937959407e-05
5.222,0.572689295380985,0.555239241609037,-0.00877886887959212,-0.00555469630150751,-0.00545253441846771,-0.00104422567539453,-8.00879886105536e-05
5.223,0.570400900482628,0.555782811234842,-0.0073541486148766,-0.00456505435519017,-0.004478476567912,-0.0010426163748094,-8.57366080103913e-05
5.224,0.568111117312165,0.556334749939664,-0.00592451956837459,-0.00357245943136553,-0.00350132226385891,-0.00104100948922681,-9.1225195974275e-05
5.225,0.565821766979853,0.556893216769539,-0.00449182407146531,-0.0025781896028847,-0.00252233021091086,-0.00103940501448085,-9.65492316911628e-05
5.226,0.563534667648605,0.557456368280652,-0.00305790422536922,-0.00158352248137261,-0.00154275912297552,-0.00103780294650924,-0.000101704432149062
